"LOCATION","Country","TRANSACT","Transaction","PRODUCT","Product","FLOW","Flow","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","UP2Z18","P2, Printing and reproduction of recorded media ","P86","Human health services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2,,
"NLD","Netherlands","UP2Z77","P2, Rental and leasing activities","P10_12","Food, beverages and tobacco products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,3,,
"NLD","Netherlands","UP2Z36","P2, Water collection, treatment and supply   ","P03","Fish & other fishing products, aquaculture prod., support serv. to fishing","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z16","P2, Manufacture of wood and of products of wood and cork,etc. ","P37_39","Sewerage services, sewage sludge, waste collection & management serv.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,3,,
"NLD","Netherlands","UP2Z17","P2, Manufacture of paper and paper products  ","P28","Machinery and equipment n.e.c.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z21","P2, Manufacture of basic pharmaceutical products and preparations ","P52","Warehousing and support services for transportation","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2,,
"NLD","Netherlands","UP2Z33","P2, Repair and installation of machinery and equipment  ","PK","Financial and insurance services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,93,,
"NLD","Netherlands","UP2Z25","P2, Manufacture of fabricated metal products, except machinery & equipment","P95","Repair services of computers and personal and household goods","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,3,,
"NLD","Netherlands","UP2Z46","P2, Wholesale trade, except of motor vehicles and motorcycles ","P66","Services auxiliary to financial services and insurance services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,65,,
"NLD","Netherlands","UP2Z26","P2, Manufacture of computer, electronic and optical products  ","P36","Natural water, water treatment and supply services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,4,,
"NLD","Netherlands","UP2Z65","P2, Insurance, reinsurance and pension funding, except compulsory S.S.","P23","Other non-metallic mineral products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z47","P2, Retail trade, except of motor vehicles and motorcycles ","PB","Mining and quarrying","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,139,,
"NLD","Netherlands","UP2Z20","P2, Manufacture of chemicals and chemical products   ","P28","Machinery and equipment n.e.c.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2,,
"NLD","Netherlands","UP2Z61","P2, Telecommunications","P23","Other non-metallic mineral products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z33","P2, Repair and installation of machinery and equipment  ","P93","Sporting services and amusement and recreation services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2,,
"NLD","Netherlands","UP2Z52","P2, Warehousing and support activities for transportation  ","P16","Wood & prod. of wood & cork, exc. furniture, of straw & plaiting materials","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,83,,
"NLD","Netherlands","UP2Z28","P2, Manufacture of machinery and equipment n.e.c.","P24","Basic metals","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1455,,
"NLD","Netherlands","UP2Z27","P2, Manufacture of electrical equipment ","P26","Computer, electronic and optical products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,109,,
"NLD","Netherlands","UP2Z01","P2, Crop and animal production, hunting and related service activities","P93","Sporting services and amusement and recreation services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1,,
"NLD","Netherlands","UP2Z71","P2, Architectural and engineering activities, technical testing & analysis","P51","Air transport services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1,,
"NLD","Netherlands","UP2Z74_75","P2, Other professional, scientific and tech. activities, veterinary activ.","P46","Wholesale trade services, except of motor vehicles and motorcycles","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,3,,
"NLD","Netherlands","UP2Z59_60","P2, Audiovisual and broadcasting activities  ","P25","Fabricated metal products, except machinery and equipment","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2,,
"NLD","Netherlands","UP2Z16","P2, Manufacture of wood and of products of wood and cork,etc. ","P29","Motor vehicles, trailers and semi-trailers","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z69_70","P2, Legal, accounting, head offices, management consultancy activities","P68A","Imputed rents of owner-occupied dwellings","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z21","P2, Manufacture of basic pharmaceutical products and preparations ","P86","Human health services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z46","P2, Wholesale trade, except of motor vehicles and motorcycles ","PI","Accommodation and food services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,856,,
"NLD","Netherlands","UP2Z68B","P2, Real estate activities excluding imputed rents   ","P59_60","Audiovisual and broadcasting services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z69_70","P2, Legal, accounting, head offices, management consultancy activities","PM","Professional, scientific and technical services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,18613,,
"NLD","Netherlands","UP2Z22","P2, Manufacture of rubber and plastics products ","P47","Retail trade services, except of motor vehicles and motorcycles","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z21","P2, Manufacture of basic pharmaceutical products and preparations ","P26","Computer, electronic and optical products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,3,,
"NLD","Netherlands","UP2Z68B","P2, Real estate activities excluding imputed rents   ","P96","Other personal services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,8,,
"NLD","Netherlands","UP2Z13_15","P2, Manufacture of textiles, wearing apparel, leather and related products","P31_32","Furniture and other manufactured goods","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2,,
"NLD","Netherlands","UP2Z01","P2, Crop and animal production, hunting and related service activities","PN","Administrative and support services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,693,,
"NLD","Netherlands","UP2Z17","P2, Manufacture of paper and paper products  ","P17","Paper and paper products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2769,,
"NLD","Netherlands","UP2Z27","P2, Manufacture of electrical equipment ","P59_60","Audiovisual and broadcasting services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z25","P2, Manufacture of fabricated metal products, except machinery & equipment","P21","Basic pharmaceutical products and pharmaceutical preparations","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z28","P2, Manufacture of machinery and equipment n.e.c.","P47","Retail trade services, except of motor vehicles and motorcycles","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z51","P2, Air transport","P25","Fabricated metal products, except machinery and equipment","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z16","P2, Manufacture of wood and of products of wood and cork,etc. ","P73","Advertising and market research services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,9,,
"NLD","Netherlands","UP2Z51","P2, Air transport","P69_70","Legal, accounting, head offices services, management consultancy serv.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,281,,
"NLD","Netherlands","UP2Z64","P2, Financial service activities, except insurance and pension funding","P80_82","Security & investigation serv., serv. to buildings & other business support","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,241,,
"NLD","Netherlands","UP2Z10_12","P2, Manufacture of food products, beverages and tobacco products  ","PB","Mining and quarrying","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,508,,
"NLD","Netherlands","UP2Z02","P2, Forestry and logging","P77","Rental and leasing services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1,,
"NLD","Netherlands","UP2Z19","P2, Manufacture of coke and refined petroleum products  ","P21","Basic pharmaceutical products and pharmaceutical preparations","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z01","P2, Crop and animal production, hunting and related service activities","P65","Insurance, reinsurance & pension funding services, exc. compulsory S.S.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,203,,
"NLD","Netherlands","UP2Z33","P2, Repair and installation of machinery and equipment  ","PU","Services provided by extraterritorial organisations and bodies","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z13_15","P2, Manufacture of textiles, wearing apparel, leather and related products","P18","Printing and recording services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1,,
"NLD","Netherlands","UP2Z29","P2, Manufacture of motor vehicles, trailers and semi-trailers ","P36","Natural water, water treatment and supply services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,3,,
"NLD","Netherlands","UP2Z46","P2, Wholesale trade, except of motor vehicles and motorcycles ","P68B","Real estate services excluding imputed rents","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1949,,
"NLD","Netherlands","UP2Z28","P2, Manufacture of machinery and equipment n.e.c.","P95","Repair services of computers and personal and household goods","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,5,,
"NLD","Netherlands","UP2Z26","P2, Manufacture of computer, electronic and optical products  ","P19","Coke and refined petroleum products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,4,,
"NLD","Netherlands","UP2Z03","P2, Fishing and aquaculture","PG","Wholesale&retail trade serv., repair serv. of motor vehicles & motorcycles","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z52","P2, Warehousing and support activities for transportation  ","P33","Repair and installation services of machinery and equipment","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,302,,
"NLD","Netherlands","UP2Z27","P2, Manufacture of electrical equipment ","P71","Architectural and engineering services, tech. testing & analysis services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,37,,
"NLD","Netherlands","UP2Z21","P2, Manufacture of basic pharmaceutical products and preparations ","P71","Architectural and engineering services, tech. testing & analysis services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,21,,
"NLD","Netherlands","UP2Z17","P2, Manufacture of paper and paper products  ","P49","Land transport services and transport services via pipelines","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,19,,
"NLD","Netherlands","UP2Z65","P2, Insurance, reinsurance and pension funding, except compulsory S.S.","P52","Warehousing and support services for transportation","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,30,,
"NLD","Netherlands","UP2Z47","P2, Retail trade, except of motor vehicles and motorcycles ","P49","Land transport services and transport services via pipelines","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,314,,
"NLD","Netherlands","UP2Z10_12","P2, Manufacture of food products, beverages and tobacco products  ","PT","Services of HH as employers, undifferentiated G&S prod. by HH for own use","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z16","P2, Manufacture of wood and of products of wood and cork,etc. ","P68B","Real estate services excluding imputed rents","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,66,,
"NLD","Netherlands","UP2Z68B","P2, Real estate activities excluding imputed rents   ","P53","Postal and courier services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,139,,
"NLD","Netherlands","UP2Z71","P2, Architectural and engineering activities, technical testing & analysis","P45","Wholesale and retail trade and repair serv. of motor vehicles & motorcycles","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,59,,
"NLD","Netherlands","UP2Z61","P2, Telecommunications","P33","Repair and installation services of machinery and equipment","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,63,,
"NLD","Netherlands","UP2Z69_70","P2, Legal, accounting, head offices, management consultancy activities","P78","Employment services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2092,,
"NLD","Netherlands","UP2Z03","P2, Fishing and aquaculture","PA","Products of agriculture, forestry and fishing","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,16,,
"NLD","Netherlands","UP2Z45","P2, Wholesale and retail trade and repair of motor vehicles and motorcycles","PTOT","Total product","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,11008,,
"NLD","Netherlands","UP2Z03","P2, Fishing and aquaculture","PT","Services of HH as employers, undifferentiated G&S prod. by HH for own use","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z24","P2, Manufacture of basic metals ","P52","Warehousing and support services for transportation","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,5,,
"NLD","Netherlands","UP2Z61","P2, Telecommunications","P59_60","Audiovisual and broadcasting services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z74_75","P2, Other professional, scientific and tech. activities, veterinary activ.","PU","Services provided by extraterritorial organisations and bodies","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z22","P2, Manufacture of rubber and plastics products ","P30","Other transport equipment","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z23","P2, Manufacture of other non-metallic mineral products  ","P80_82","Security & investigation serv., serv. to buildings & other business support","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,26,,
"NLD","Netherlands","UP2Z22","P2, Manufacture of rubber and plastics products ","P37_39","Sewerage services, sewage sludge, waste collection & management serv.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,64,,
"NLD","Netherlands","UP2Z23","P2, Manufacture of other non-metallic mineral products  ","P28","Machinery and equipment n.e.c.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z17","P2, Manufacture of paper and paper products  ","PJ","Information and communication services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,71,,
"NLD","Netherlands","UP2Z01","P2, Crop and animal production, hunting and related service activities","P62_63","Computer programming, consultancy and related serv., Information serv.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,85,,
"NLD","Netherlands","UP2Z69_70","P2, Legal, accounting, head offices, management consultancy activities","P74_75","Other professional, scientific and tech. services and veterinary services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,701,,
"NLD","Netherlands","UP2Z51","P2, Air transport","PB","Mining and quarrying","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z19","P2, Manufacture of coke and refined petroleum products  ","P10_12","Food, beverages and tobacco products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,244,,
"NLD","Netherlands","UP2Z25","P2, Manufacture of fabricated metal products, except machinery & equipment","P53","Postal and courier services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,17,,
"NLD","Netherlands","UP2Z24","P2, Manufacture of basic metals ","PU","Services provided by extraterritorial organisations and bodies","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z25","P2, Manufacture of fabricated metal products, except machinery & equipment","P90_92","Creative, arts, entmnt, library, museum, other cult. serv., gambling serv.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,5,,
"NLD","Netherlands","UP2Z17","P2, Manufacture of paper and paper products  ","P78","Employment services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,111,,
"NLD","Netherlands","UP2Z16","P2, Manufacture of wood and of products of wood and cork,etc. ","P53","Postal and courier services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2,,
"NLD","Netherlands","UP2Z51","P2, Air transport","P93","Sporting services and amusement and recreation services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,6,,
"NLD","Netherlands","UP2Z24","P2, Manufacture of basic metals ","P46","Wholesale trade services, except of motor vehicles and motorcycles","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,76,,
"NLD","Netherlands","UP2Z74_75","P2, Other professional, scientific and tech. activities, veterinary activ.","P86","Human health services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z02","P2, Forestry and logging","P94","Services furnished by membership organisations","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z20","P2, Manufacture of chemicals and chemical products   ","P78","Employment services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,446,,
"NLD","Netherlands","UP2Z21","P2, Manufacture of basic pharmaceutical products and preparations ","P45","Wholesale and retail trade and repair serv. of motor vehicles & motorcycles","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1,,
"NLD","Netherlands","UP2Z10_12","P2, Manufacture of food products, beverages and tobacco products  ","P01","Products of agriculture, hunting and related services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,20616,,
"NLD","Netherlands","UP2Z13_15","P2, Manufacture of textiles, wearing apparel, leather and related products","P20","Chemicals and chemical products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,496,,
"NLD","Netherlands","UP2Z18","P2, Printing and reproduction of recorded media ","P45","Wholesale and retail trade and repair serv. of motor vehicles & motorcycles","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,3,,
"NLD","Netherlands","UP2Z59_60","P2, Audiovisual and broadcasting activities  ","P62_63","Computer programming, consultancy and related serv., Information serv.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,298,,
"NLD","Netherlands","UP2Z01","P2, Crop and animal production, hunting and related service activities","P58","Publishing services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,17,,
"NLD","Netherlands","UP2Z33","P2, Repair and installation of machinery and equipment  ","P87_88","Residential care services, social work services without accommodation","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z51","P2, Air transport","P36","Natural water, water treatment and supply services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z17","P2, Manufacture of paper and paper products  ","P65","Insurance, reinsurance & pension funding services, exc. compulsory S.S.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,4,,
"NLD","Netherlands","UP2Z47","P2, Retail trade, except of motor vehicles and motorcycles ","P65","Insurance, reinsurance & pension funding services, exc. compulsory S.S.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,199,,
"NLD","Netherlands","UP2Z01","P2, Crop and animal production, hunting and related service activities","P87_88","Residential care services, social work services without accommodation","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z22","P2, Manufacture of rubber and plastics products ","P10_12","Food, beverages and tobacco products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,21,,
"NLD","Netherlands","UP2Z20","P2, Manufacture of chemicals and chemical products   ","P74_75","Other professional, scientific and tech. services and veterinary services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,108,,
"NLD","Netherlands","UP2Z18","P2, Printing and reproduction of recorded media ","P77","Rental and leasing services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,108,,
"NLD","Netherlands","UP2Z16","P2, Manufacture of wood and of products of wood and cork,etc. ","P96","Other personal services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1,,
"NLD","Netherlands","UP2Z68B","P2, Real estate activities excluding imputed rents   ","P73","Advertising and market research services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,331,,
"NLD","Netherlands","UP2Z26","P2, Manufacture of computer, electronic and optical products  ","P31_32","Furniture and other manufactured goods","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,32,,
"NLD","Netherlands","UP2Z03","P2, Fishing and aquaculture","P01","Products of agriculture, hunting and related services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z64","P2, Financial service activities, except insurance and pension funding","PN","Administrative and support services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1787,,
"NLD","Netherlands","UP2Z52","P2, Warehousing and support activities for transportation  ","P20","Chemicals and chemical products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z19","P2, Manufacture of coke and refined petroleum products  ","P03","Fish & other fishing products, aquaculture prod., support serv. to fishing","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z29","P2, Manufacture of motor vehicles, trailers and semi-trailers ","PH","Transportation and storage services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,37,,
"NLD","Netherlands","UP2Z27","P2, Manufacture of electrical equipment ","P73","Advertising and market research services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,86,,
"NLD","Netherlands","UP2Z24","P2, Manufacture of basic metals ","P51","Air transport services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z61","P2, Telecommunications","P37_39","Sewerage services, sewage sludge, waste collection & management serv.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,15,,
"NLD","Netherlands","UP2Z33","P2, Repair and installation of machinery and equipment  ","P58","Publishing services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,25,,
"NLD","Netherlands","UP2Z23","P2, Manufacture of other non-metallic mineral products  ","PM","Professional, scientific and technical services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,250,,
"NLD","Netherlands","UP2Z46","P2, Wholesale trade, except of motor vehicles and motorcycles ","P47","Retail trade services, except of motor vehicles and motorcycles","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z69_70","P2, Legal, accounting, head offices, management consultancy activities","P17","Paper and paper products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,85,,
"NLD","Netherlands","UP2Z17","P2, Manufacture of paper and paper products  ","PM","Professional, scientific and technical services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,353,,
"NLD","Netherlands","UP2Z16","P2, Manufacture of wood and of products of wood and cork,etc. ","P59_60","Audiovisual and broadcasting services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z01","P2, Crop and animal production, hunting and related service activities","P80_82","Security & investigation serv., serv. to buildings & other business support","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,236,,
"NLD","Netherlands","UP2Z33","P2, Repair and installation of machinery and equipment  ","P86","Human health services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,3,,
"NLD","Netherlands","UP2Z50","P2, Water transport ","PD","Electricity, gas, steam and air conditioning","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,9,,
"NLD","Netherlands","UP2Z25","P2, Manufacture of fabricated metal products, except machinery & equipment","PT","Services of HH as employers, undifferentiated G&S prod. by HH for own use","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z74_75","P2, Other professional, scientific and tech. activities, veterinary activ.","P71","Architectural and engineering services, tech. testing & analysis services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,24,,
"NLD","Netherlands","UP2Z18","P2, Printing and reproduction of recorded media ","P51","Air transport services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1,,
"NLD","Netherlands","UP2Z10_12","P2, Manufacture of food products, beverages and tobacco products  ","P22","Rubber and plastic products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,862,,
"NLD","Netherlands","UP2Z65","P2, Insurance, reinsurance and pension funding, except compulsory S.S.","PL","Real estate services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,185,,
"NLD","Netherlands","UP2Z21","P2, Manufacture of basic pharmaceutical products and preparations ","P93","Sporting services and amusement and recreation services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1,,
"NLD","Netherlands","UP2Z20","P2, Manufacture of chemicals and chemical products   ","P21","Basic pharmaceutical products and pharmaceutical preparations","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,56,,
"NLD","Netherlands","UP2Z69_70","P2, Legal, accounting, head offices, management consultancy activities","P64","Financial services, except insurance and pension funding","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1237,,
"NLD","Netherlands","UP2Z74_75","P2, Other professional, scientific and tech. activities, veterinary activ.","PH","Transportation and storage services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,29,,
"NLD","Netherlands","UP2Z61","P2, Telecommunications","P20","Chemicals and chemical products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z65","P2, Insurance, reinsurance and pension funding, except compulsory S.S.","P45","Wholesale and retail trade and repair serv. of motor vehicles & motorcycles","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,62,,
"NLD","Netherlands","UP2Z47","P2, Retail trade, except of motor vehicles and motorcycles ","P68A","Imputed rents of owner-occupied dwellings","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP2Z36","P2, Water collection, treatment and supply   ","P79","Travel agency, tour operator & other reservation services & related serv.","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1,,
"NLD","Netherlands","UP2Z33","P2, Repair and installation of machinery and equipment  ","PG","Wholesale&retail trade serv., repair serv. of motor vehicles & motorcycles","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,56,,
"NLD","Netherlands","UP2Z25","P2, Manufacture of fabricated metal products, except machinery & equipment","PC","Manufactured products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,11396,,
"NLD","Netherlands","UP2Z64","P2, Financial service activities, except insurance and pension funding","P78","Employment services","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,586,,
"NLD","Netherlands","UP2Z16","P2, Manufacture of wood and of products of wood and cork,etc. ","P26","Computer, electronic and optical products","FTOT","Total","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,4,,
