"LOCATION","Country","TRANSACT","Transaction","ACTIVITY","Activity","PRODUCT","Product","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P77","Rental and leasing services ","RT","Ratio","2019","2019",,,"0","Units",,,40.34747,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P36","Natural water, water treatment and supply services","RT","Ratio","2019","2019",,,"0","Units",,,0.1,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PA","Products of agriculture, forestry and fishing","RT","Ratio","2019","2019",,,"0","Units",,,45.793103,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P59_60","Audiovisual and broadcasting services","RT","Ratio","2019","2019",,,"0","Units",,,6.327543,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PS","Other services","RT","Ratio","2019","2019",,,"0","Units",,,2.552572,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P17","Paper and paper products","RT","Ratio","2019","2019",,,"0","Units",,,37.69812,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P96","Other personal services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P16","Wood & prod. of wood & cork, exc. furniture, of straw & plaiting materials","RT","Ratio","2019","2019",,,"0","Units",,,0.7,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P80_82","Security & investigation serv., serv. to buildings & other business support","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P72","Scientific research and development services ","RT","Ratio","2019","2019",,,"0","Units",,,0.2,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P72","Scientific research and development services ","RT","Ratio","2019","2019",,,"0","Units",,,24.188854,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P29","Motor vehicles, trailers and semi-trailers","RT","Ratio","2019","2019",,,"0","Units",,,43.1692,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P31_32","Furniture and other manufactured goods","RT","Ratio","2019","2019",,,"0","Units",,,45.951711,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P29","Motor vehicles, trailers and semi-trailers","RT","Ratio","2019","2019",,,"0","Units",,,1.1,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PL","Real estate services","RT","Ratio","2019","2019",,,"0","Units",,,3.3,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P90_92","Creative, arts, entmnt, library, museum, other cult. serv., gambling serv.","RT","Ratio","2019","2019",,,"0","Units",,,0.3,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PB","Mining and quarrying","RT","Ratio","2019","2019",,,"0","Units",,,68.882824,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P23","Other non-metallic mineral products","RT","Ratio","2019","2019",,,"0","Units",,,28.684745,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P78","Employment services","RT","Ratio","2019","2019",,,"0","Units",,,3.9,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PF","Constructions and construction works","RT","Ratio","2019","2019",,,"0","Units",,,1.637346,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P25","Fabricated metal products, except machinery and equipment","RT","Ratio","2019","2019",,,"0","Units",,,45.914602,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P78","Employment services","RT","Ratio","2019","2019",,,"0","Units",,,1.039433,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PD","Electricity, gas, steam and air conditioning ","RT","Ratio","2019","2019",,,"0","Units",,,1.3,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PF","Constructions and construction works","RT","Ratio","2019","2019",,,"0","Units",,,6.8,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P87_88","Residential care services, social work services without accommodation","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P36","Natural water, water treatment and supply services","RT","Ratio","2019","2019",,,"0","Units",,,0.582319,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P64","Financial services, except insurance and pension funding","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PTOT","Total product","RT","Ratio","2019","2019",,,"0","Units",,,25.886067,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P37_39","Sewerage services, sewage sludge, waste collection & management serv.","RT","Ratio","2019","2019",,,"0","Units",,,18.095348,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P86","Human health services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P73","Advertising and market research services","RT","Ratio","2019","2019",,,"0","Units",,,2.5,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PE","Water supply, sewerage, waste management and remediation services","RT","Ratio","2019","2019",,,"0","Units",,,1,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PTOT","Total product","RT","Ratio","2019","2019",,,"0","Units",,,100,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PE","Water supply, sewerage, waste management and remediation services","RT","Ratio","2019","2019",,,"0","Units",,,16.375546,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P37_39","Sewerage services, sewage sludge, waste collection & management serv.","RT","Ratio","2019","2019",,,"0","Units",,,0.9,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PL","Real estate services","RT","Ratio","2019","2019",,,"0","Units",,,0.027998,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P90_92","Creative, arts, entmnt, library, museum, other cult. serv., gambling serv.","RT","Ratio","2019","2019",,,"0","Units",,,6.00081,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P95","Repair services of computers and personal and household goods","RT","Ratio","2019","2019",,,"0","Units",,,0.1,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P61","Telecommunications services ","RT","Ratio","2019","2019",,,"0","Units",,,0.9,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PN","Administrative and support services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P22","Rubber and plastic products ","RT","Ratio","2019","2019",,,"0","Units",,,1.2,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P28","Machinery and equipment n.e.c.","RT","Ratio","2019","2019",,,"0","Units",,,1.7,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P22","Rubber and plastic products ","RT","Ratio","2019","2019",,,"0","Units",,,50.015369,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P16","Wood & prod. of wood & cork, exc. furniture, of straw & plaiting materials","RT","Ratio","2019","2019",,,"0","Units",,,36.99155,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P95","Repair services of computers and personal and household goods","RT","Ratio","2019","2019",,,"0","Units",,,11.929825,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P28","Machinery and equipment n.e.c.","RT","Ratio","2019","2019",,,"0","Units",,,44.533153,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P30","Other transport equipment","RT","Ratio","2019","2019",,,"0","Units",,,36.173699,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PR","Arts, entertainment and recreation services","RT","Ratio","2019","2019",,,"0","Units",,,0.5,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P71","Architectural and engineering services, tech. testing & analysis services","RT","Ratio","2019","2019",,,"0","Units",,,5.997323,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P10_12","Food, beverages and tobacco products","RT","Ratio","2019","2019",,,"0","Units",,,38.705327,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P13_15","Textiles, wearing apparel, leather and related products","RT","Ratio","2019","2019",,,"0","Units",,,53.136986,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P69_70","Legal, accounting, head offices services, management consultancy serv.","RT","Ratio","2019","2019",,,"0","Units",,,21.422452,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P69_70","Legal, accounting, head offices services, management consultancy serv.","RT","Ratio","2019","2019",,,"0","Units",,,9.2,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P31_32","Furniture and other manufactured goods","RT","Ratio","2019","2019",,,"0","Units",,,51.67379,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P71","Architectural and engineering services, tech. testing & analysis services","RT","Ratio","2019","2019",,,"0","Units",,,0.9,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PN","Administrative and support services","RT","Ratio","2019","2019",,,"0","Units",,,23.450911,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P62_63","Computer programming, consultancy and related serv., Information serv.","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P96","Other personal services","RT","Ratio","2019","2019",,,"0","Units",,,1.745521,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P93","Sporting services and amusement and recreation services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P51","Air transport services","RT","Ratio","2019","2019",,,"0","Units",,,17.504247,"E","Estimated value"
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P74_75","Other professional, scientific and tech. services and veterinary services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PA","Products of agriculture, forestry and fishing","RT","Ratio","2019","2019",,,"0","Units",,,3.3,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PD","Electricity, gas, steam and air conditioning ","RT","Ratio","2019","2019",,,"0","Units",,,3.251493,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PR","Arts, entertainment and recreation services","RT","Ratio","2019","2019",,,"0","Units",,,3.809407,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PC","Manufactured products","RT","Ratio","2019","2019",,,"0","Units",,,26.6,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PA","Products of agriculture, forestry and fishing","RT","Ratio","2019","2019",,,"0","Units",,,36.041532,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PC","Manufactured products","RT","Ratio","2019","2019",,,"0","Units",,,41.409194,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P24","Basic metals","RT","Ratio","2019","2019",,,"0","Units",,,1.4,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PN","Administrative and support services","RT","Ratio","2019","2019",,,"0","Units",,,12,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P61","Telecommunications services ","RT","Ratio","2019","2019",,,"0","Units",,,13.517392,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PH","Transportation and storage services","RT","Ratio","2019","2019",,,"0","Units",,,25.163764,"E","Estimated value"
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P49","Land transport services and transport services via pipelines","RT","Ratio","2019","2019",,,"0","Units",,,2.7,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P03","Fish & other fishing products, aquaculture prod., support serv. to fishing","RT","Ratio","2019","2019",,,"0","Units",,,47.540984,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P64","Financial services, except insurance and pension funding","RT","Ratio","2019","2019",,,"0","Units",,,5.3,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P49","Land transport services and transport services via pipelines","RT","Ratio","2019","2019",,,"0","Units",,,28.00298,"E","Estimated value"
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P10_12","Food, beverages and tobacco products","RT","Ratio","2019","2019",,,"0","Units",,,25.216512,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P86","Human health services","RT","Ratio","2019","2019",,,"0","Units",,,0.5,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P26","Computer, electronic and optical products","RT","Ratio","2019","2019",,,"0","Units",,,39.11317,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PU","Services provided by extraterritorial organisations and bodies","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P79","Travel agency, tour operator & other reservation services & related serv.","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PP","Education services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P18","Printing and recording services","RT","Ratio","2019","2019",,,"0","Units",,,2.024648,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P86","Human health services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P51","Air transport services","RT","Ratio","2019","2019",,,"0","Units",,,0.3,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P74_75","Other professional, scientific and tech. services and veterinary services","RT","Ratio","2019","2019",,,"0","Units",,,0.7,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PT","Services of HH as employers, undifferentiated G&S prod. by HH for own use","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P19","Coke and refined petroleum products","RT","Ratio","2019","2019",,,"0","Units",,,8.213842,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P18","Printing and recording services","RT","Ratio","2019","2019",,,"0","Units",,,0.1,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P74_75","Other professional, scientific and tech. services and veterinary services","RT","Ratio","2019","2019",,,"0","Units",,,11.461818,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P10_12","Food, beverages and tobacco products","RT","Ratio","2019","2019",,,"0","Units",,,4,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P50","Water transport services","RT","Ratio","2019","2019",,,"0","Units",,,23.897537,"E","Estimated value"
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P50","Water transport services","RT","Ratio","2019","2019",,,"0","Units",,,0.4,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PM","Professional, scientific and technical services","RT","Ratio","2019","2019",,,"0","Units",,,21.861683,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P66","Services auxiliary to financial services and insurance services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PB","Mining and quarrying","RT","Ratio","2019","2019",,,"0","Units",,,4.1,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PO","Public administration and defence services, compulsory S.S. services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P20","Chemicals and chemical products","RT","Ratio","2019","2019",,,"0","Units",,,48.67662,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P33","Repair and installation services of machinery and equipment","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P62_63","Computer programming, consultancy and related serv., Information serv.","RT","Ratio","2019","2019",,,"0","Units",,,3.2,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PM","Professional, scientific and technical services","RT","Ratio","2019","2019",,,"0","Units",,,13.4,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PJ","Information and communication services","RT","Ratio","2019","2019",,,"0","Units",,,6.786019,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PS","Other services","RT","Ratio","2019","2019",,,"0","Units",,,0.5,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P79","Travel agency, tour operator & other reservation services & related serv.","RT","Ratio","2019","2019",,,"0","Units",,,3.200844,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P24","Basic metals","RT","Ratio","2019","2019",,,"0","Units",,,55.868286,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P58","Publishing services","RT","Ratio","2019","2019",,,"0","Units",,,18.25533,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P77","Rental and leasing services ","RT","Ratio","2019","2019",,,"0","Units",,,5.6,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PG","Wholesale&retail trade serv., repair serv. of motor vehicles & motorcycles","RT","Ratio","2019","2019",,,"0","Units",,,27.714937,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P65","Insurance, reinsurance & pension funding services, exc. compulsory S.S.","RT","Ratio","2019","2019",,,"0","Units",,,0.3,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P93","Sporting services and amusement and recreation services","RT","Ratio","2019","2019",,,"0","Units",,,0.449891,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PI","Accommodation and food services","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P65","Insurance, reinsurance & pension funding services, exc. compulsory S.S.","RT","Ratio","2019","2019",,,"0","Units",,,2.58222,"E","Estimated value"
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P87_88","Residential care services, social work services without accommodation","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","PTOT","Total product","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P93","Sporting services and amusement and recreation services","RT","Ratio","2019","2019",,,"0","Units",,,0.2,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PG","Wholesale&retail trade serv., repair serv. of motor vehicles & motorcycles","RT","Ratio","2019","2019",,,"0","Units",,,6.2,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P87_88","Residential care services, social work services without accommodation","RT","Ratio","2019","2019",,,"0","Units",,,0.1,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P17","Paper and paper products","RT","Ratio","2019","2019",,,"0","Units",,,0.9,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P30","Other transport equipment","RT","Ratio","2019","2019",,,"0","Units",,,0.1,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P20","Chemicals and chemical products","RT","Ratio","2019","2019",,,"0","Units",,,41.580141,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P30","Other transport equipment","RT","Ratio","2019","2019",,,"0","Units",,,50.112886,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P64","Financial services, except insurance and pension funding","RT","Ratio","2019","2019",,,"0","Units",,,14.408517,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P02","Products of forestry, logging and related services","RT","Ratio","2019","2019",,,"0","Units",,,66.666667,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P01","Products of agriculture, hunting and related services","RT","Ratio","2019","2019",,,"0","Units",,,35.510654,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P01","Products of agriculture, hunting and related services","RT","Ratio","2019","2019",,,"0","Units",,,3.2,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P94","Services furnished by membership organisations","RT","Ratio","2019","2019",,,"0","Units",,,0.2,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P01","Products of agriculture, hunting and related services","RT","Ratio","2019","2019",,,"0","Units",,,45.711714,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PP","Education services","RT","Ratio","2019","2019",,,"0","Units",,,0.422556,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P96","Other personal services","RT","Ratio","2019","2019",,,"0","Units",,,0.2,,
"NLD","Netherlands","STTM_UP3S14","Trade and transport margins in percentage of final consumption expenditure by households","ZTOT","Total activity","P27","Electrical equipment","RT","Ratio","2019","2019",,,"0","Units",,,44.305772,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P19","Coke and refined petroleum products","RT","Ratio","2019","2019",,,"0","Units",,,1.6,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P62_63","Computer programming, consultancy and related serv., Information serv.","RT","Ratio","2019","2019",,,"0","Units",,,15.297388,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P80_82","Security & investigation serv., serv. to buildings & other business support","RT","Ratio","2019","2019",,,"0","Units",,,2.2,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","P13_15","Textiles, wearing apparel, leather and related products","RT","Ratio","2019","2019",,,"0","Units",,,0.4,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P13_15","Textiles, wearing apparel, leather and related products","RT","Ratio","2019","2019",,,"0","Units",,,42.596404,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","P94","Services furnished by membership organisations","RT","Ratio","2019","2019",,,"0","Units",,,0,,
"NLD","Netherlands","SP7_STOTP","Imports in percentage of total supply at purchasers' prices","ZTOT","Total activity","PI","Accommodation and food services","RT","Ratio","2019","2019",,,"0","Units",,,7.502833,,
"NLD","Netherlands","UP2B_PSHARE","Intermediate consumption - share of products used by activity at basic prices","ZTOT","Total activity","PI","Accommodation and food services","RT","Ratio","2019","2019",,,"0","Units",,,1,,
