"LOCATION","Country","TRANSACT","Transaction","ACTIVITY","Activity","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","UB1G","Value added at basic prices","ZC","Manufacturing","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,85925,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","ZS","Other service activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2977,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","ZM","Professional, scientific and technical activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,20133,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z29","Manufacture of motor vehicles, trailers and semi-trailers","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1446,,
"NLD","Netherlands","UD1","Compensation of employees","Z18","Printing and reproduction of recorded media","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,717,,
"NLD","Netherlands","UD1","Compensation of employees","Z51","Air transport","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,2340,,
"NLD","Netherlands","UD1","Compensation of employees","Z17","Manufacture of paper and paper products","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,1127,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z59_60","Audiovisual and broadcasting activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,976,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","ZR","Arts, entertainment and recreation","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1175,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","Z86","Human health activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,3782,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z28","Manufacture of machinery and equipment n.e.c.","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,5354,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","ZN","Administrative and support service activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,25292,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z24","Manufacture of basic metals","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,41,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","ZJ","Information and communication","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,16073,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","ZF","Construction","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,14733,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","Z58","Publishing activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,306,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","ZH","Transportation and storage","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,15559,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z80_82","Security, services to buildings and other business support activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,5608,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z33","Repair and installation of machinery and equipment","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,599,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z94","Activities of membership organizations","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,-63,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z37_39","Sewerage, waste collection and management services","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,755,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","ZA","Agriculture, forestry and fishing","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,10265,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","ZI","Accommodation and food service activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,15886,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","ZC","Manufacturing","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,253533,,
"NLD","Netherlands","UB3G","of which: Mixed income, gross","Z64","Financial service activities, except insurance and pension funding","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP1","Output at basic prices","ZI","Accommodation and food service activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,30490,,
"NLD","Netherlands","UD1","Compensation of employees","ZTOT","Total activity","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,388869,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z65","Insurance, reinsurance and pension funding, except compulsory S.S.","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,2094,,
"NLD","Netherlands","UB1G","Value added at basic prices","Z46","Wholesale trade, except of motor vehicles and motorcycles","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,62366,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","Z66","Activities auxiliary to financial service and insurance activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,3858,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","Z80_82","Security, services to buildings and other business support activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,8429,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","Z51","Air transport","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,8930,,
"NLD","Netherlands","UB1G","Value added at basic prices","Z13_15","Manufacture of textiles, wearing apparel, leather and related products","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,1116,,
"NLD","Netherlands","UP1","Output at basic prices","Z72","Scientific research and development","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,5262,,
"NLD","Netherlands","UD1","Compensation of employees","Z78","Employment activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,21732,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z79","Travel agency, tour operator, reservation service & related activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1038,,
"NLD","Netherlands","UB1G","Value added at basic prices","Z59_60","Audiovisual and broadcasting activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2626,,
"NLD","Netherlands","UP1","Output at basic prices","Z96","Other personal service activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,6023,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","ZF","Construction","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,78929,,
"NLD","Netherlands","UD1","Compensation of employees","Z59_60","Audiovisual and broadcasting activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1242,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","Z19","Manufacture of coke and refined petroleum products","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,28030,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z01","Crop and animal production, hunting and related service activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,2681,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z49","Land transport and transport via pipelines","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,5181,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","Z94","Activities of membership organizations","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,422,,
"NLD","Netherlands","UD1","Compensation of employees","Z68B","Real estate activities excluding imputed rents","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,3761,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z74_75","Other professional, scientific and tech. activities, veterinary activ.","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,1294,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","ZQ","Human health and social work activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,27712,,
"NLD","Netherlands","UD1","Compensation of employees","Z03","Fishing and aquaculture","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,91,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","Z27","Manufacture of electrical equipment","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,4531,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","ZP","Education","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,7924,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","Z20","Manufacture of chemicals and chemical products","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,-5,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z21","Manufacture of basic pharmaceutical products and preparations","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1071,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","ZG","Wholesale and retail trade, repair of motor vehicles and motorcycles","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,38526,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","ZE","Water supply, sewerage, waste management and remediation activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,851,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z73","Advertising and market research","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,1720,,
"NLD","Netherlands","UD1","Compensation of employees","Z64","Financial service activities, except insurance and pension funding","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,9380,,
"NLD","Netherlands","UB3G","of which: Mixed income, gross","Z50","Water transport","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,423,,
"NLD","Netherlands","UP1","Output at basic prices","Z19","Manufacture of coke and refined petroleum products","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,30533,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z37_39","Sewerage, waste collection and management services","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1669,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","Z62_63","IT and other information services","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,-290,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","ZR","Arts, entertainment and recreation","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2780,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z30","Manufacture of other transport equipment","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,886,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z58","Publishing activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,1151,,
"NLD","Netherlands","UD1","Compensation of employees","Z46","Wholesale trade, except of motor vehicles and motorcycles","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,27913,,
"NLD","Netherlands","UP1","Output at basic prices","Z80_82","Security, services to buildings and other business support activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,20171,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","Z33","Repair and installation of machinery and equipment","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,426,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","ZS","Other service activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,2956,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","Z61","Telecommunications","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,6613,,
"NLD","Netherlands","UB1G","Value added at basic prices","Z95","Repair of computers and personal and household goods","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,581,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","ZI","Accommodation and food service activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,296,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","Z16","Manufacture of wood and of products of wood and cork,etc.","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2474,,
"NLD","Netherlands","UP1","Output at basic prices","ZU","Activities of extraterritorial organizations and bodies","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z10_12","Manufacture of food products, beverages and tobacco products","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,9322,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z77","Rental and leasing activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1555,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","Z53","Postal and courier activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,4557,,
"NLD","Netherlands","UB1G","Value added at basic prices","Z68A","Imputed rents of owner-occupied dwellings","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,21491,,
"NLD","Netherlands","UD1","Compensation of employees","Z18","Printing and reproduction of recorded media","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,700,,
"NLD","Netherlands","UB1G","Value added at basic prices","ZT","Act. of HH as employers, undif. G&S-producing activities of HH for own","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,809,,
"NLD","Netherlands","UP1","Output at basic prices","Z51","Air transport","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,12567,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","ZA","Agriculture, forestry and fishing","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,5721,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","Z22","Manufacture of rubber and plastics products","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,6431,,
"NLD","Netherlands","UD1","Compensation of employees","Z13_15","Manufacture of textiles, wearing apparel, leather and related products","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,680,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z77","Rental and leasing activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,7243,,
"NLD","Netherlands","UP1","Output at basic prices","Z66","Activities auxiliary to financial service and insurance activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,10275,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","ZA","Agriculture, forestry and fishing","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,4544,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","ZD","Electricity, gas, steam and air conditioning supply","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,9543,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z86","Human health activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,10895,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","Z29","Manufacture of motor vehicles, trailers and semi-trailers","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,431,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","Z19","Manufacture of coke and refined petroleum products","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,108,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","Z96","Other personal service activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,-22,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","Z93","Sports activities and amusement and recreation activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,-171,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z02","Forestry and logging","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,47,,
"NLD","Netherlands","UB1G","Value added at basic prices","Z94","Activities of membership organizations","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,3955,,
"NLD","Netherlands","UP1","Output at basic prices","ZB","Mining and quarrying","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,9209,,
"NLD","Netherlands","UD1","Compensation of employees","Z47","Retail trade, except of motor vehicles and motorcycles","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,15111,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z66","Activities auxiliary to financial service and insurance activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2797,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","ZP","Education","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,1453,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","ZS","Other service activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,833,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","ZM","Professional, scientific and technical activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,4600,,
"NLD","Netherlands","UP1","Output at basic prices","Z53","Postal and courier activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,6697,,
"NLD","Netherlands","UD1","Compensation of employees","Z68A","Imputed rents of owner-occupied dwellings","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UB1G","Value added at basic prices","Z18","Printing and reproduction of recorded media","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,1218,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","ZU","Activities of extraterritorial organizations and bodies","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UP1","Output at basic prices","Z22","Manufacture of rubber and plastics products","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,9425,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z02","Forestry and logging","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,64,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","Z62_63","IT and other information services","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,28288,,
"NLD","Netherlands","UP1","Output at basic prices","Z26","Manufacture of computer, electronic and optical products","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,24321,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z29","Manufacture of motor vehicles, trailers and semi-trailers","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,1216,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z36","Water collection, treatment and supply","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,630,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","Z79","Travel agency, tour operator, reservation service & related activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,9928,,
"NLD","Netherlands","UB1G","Value added at basic prices","Z87_88","Residential care and social work activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,30187,,
"NLD","Netherlands","UP1","Output at basic prices","Z16","Manufacture of wood and of products of wood and cork,etc.","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,3586,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","ZG","Wholesale and retail trade, repair of motor vehicles and motorcycles","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,194,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z45","Wholesale and retail trade and repair of motor vehicles and motorcycles","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,3190,,
"NLD","Netherlands","UP1","Output at basic prices","Z71","Architectural and engineering activities, technical testing & analysis","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,18952,,
"NLD","Netherlands","UD1","Compensation of employees","Z71","Architectural and engineering activities, technical testing & analysis","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,7190,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z10_12","Manufacture of food products, beverages and tobacco products","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,6767,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","ZK","Financial and insurance activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,23054,,
"NLD","Netherlands","UB3G","of which: Mixed income, gross","Z87_88","Residential care and social work activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1919,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z93","Sports activities and amusement and recreation activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,1680,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z23","Manufacture of other non-metallic mineral products","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,974,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z19","Manufacture of coke and refined petroleum products","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,466,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","Z16","Manufacture of wood and of products of wood and cork,etc.","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UD1","Compensation of employees","ZT","Act. of HH as employers, undif. G&S-producing activities of HH for own","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,809,,
"NLD","Netherlands","UD1","Compensation of employees","Z50","Water transport","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,994,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","Z61","Telecommunications","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,-147,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","Z73","Advertising and market research","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,-7,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z27","Manufacture of electrical equipment","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,1152,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z21","Manufacture of basic pharmaceutical products and preparations","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1796,,
"NLD","Netherlands","UB1G","Value added at basic prices","ZM","Professional, scientific and technical activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,58315,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z25","Manufacture of fabricated metal products, except machinery & equipment","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,2955,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","ZD","Electricity, gas, steam and air conditioning supply","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1743,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","ZS","Other service activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,2140,,
"NLD","Netherlands","UP2","Intermediate consumption at purchasers'prices","ZL","Real estate activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,44251,,
"NLD","Netherlands","UP1","Output at basic prices","Z17","Manufacture of paper and paper products","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,7659,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","ZE","Water supply, sewerage, waste management and remediation activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2299,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","ZO","Public administration and defence, compulsory social security","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z90_92","Arts, cultural activities, gambling and betting activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,2040,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z96","Other personal service activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1201,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","ZP","Education","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,6471,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","ZI","Accommodation and food service activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,6847,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","Z25","Manufacture of fabricated metal products, except machinery & equipment","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,810,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","ZD","Electricity, gas, steam and air conditioning supply","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,376,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","ZH","Transportation and storage","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,7565,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","ZQ","Human health and social work activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,39865,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","ZU","Activities of extraterritorial organizations and bodies","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","Z23","Manufacture of other non-metallic mineral products","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,9,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","Z02","Forestry and logging","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,14,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z52","Warehousing and support activities for transportation","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,4717,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","Z95","Repair of computers and personal and household goods","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,47,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z36","Water collection, treatment and supply","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,275,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","ZT","Act. of HH as employers, undif. G&S-producing activities of HH for own","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,0,,
"NLD","Netherlands","UB2N_B3N","Operating surplus and mixed income, net ","Z86","Human health activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,6783,,
"NLD","Netherlands","UD29_D39","Other taxes less other subsidies on production ","Z79","Travel agency, tour operator, reservation service & related activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,-26,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z69_70","Legal, accounting, head offices, management consultancy activities","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,20328,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z33","Repair and installation of machinery and equipment","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,1025,,
"NLD","Netherlands","UP1","Output at basic prices","Z47","Retail trade, except of motor vehicles and motorcycles","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,45321,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","Z10_12","Manufacture of food products, beverages and tobacco products","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,2533,,
"NLD","Netherlands","UD1","Compensation of employees","ZB","Mining and quarrying","VP","Constant prices, previous year prices","2019","2019","EUR","Euro","6","Millions",,,844,,
"NLD","Netherlands","UK1","Consumption of fixed capital ","Z45","Wholesale and retail trade and repair of motor vehicles and motorcycles","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1251,,
"NLD","Netherlands","UD11","of which: Wages and salaries ","Z26","Manufacture of computer, electronic and optical products","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,1741,,
"NLD","Netherlands","UB2G_B3G","Operating surplus and mixed income, gross","Z69_70","Legal, accounting, head offices, management consultancy activities","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,13070,,
