LOCATION,Country,TRANSACT,Transaction,PRODUCT,Product,FLOW,Flow,MEASURE,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
NLD,Netherlands,UP2Z36,"P2, Water collection, treatment and supply ",BP27,"Electrical equipment, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2ZTOT,"Intermediate consumption (P2), Total activity",BP77,"Rental and leasing services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,16238,,
NLD,Netherlands,UP2Z25,"P2, Manufacture of fabricated metal products, except machinery & equipment ",BPB,"Mining and quarrying, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,36,,
NLD,Netherlands,UP2ZU,"P2, Activities of extraterritorial organizations and bodies",BPR,"Arts, entertainment and recreation services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z21,"P2, Manufacture of basic pharmaceutical products and preparations",BPO,"Public administration and defence services, compulsory S.S. services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,11,,
NLD,Netherlands,UP2Z03,"P2, Fishing and aquaculture ",BP73,"Advertising and market research services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z68A,"P2, Imputed rents of owner-occupied dwellings",BP29,"Motor vehicles, trailers and semi-trailers, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z31_32,"P2, Manufacture of furniture, other manufacturing",BPH,"Transportation and storage services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,113,,
NLD,Netherlands,UP2Z22,"P2, Manufacture of rubber and plastics products",BP52,"Warehousing and support services for transportation, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,8,,
NLD,Netherlands,UP2Z71,"P2, Architectural and engineering activities, technical testing & analysis ",BPL,"Real estate services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,380,,
NLD,Netherlands,UP2ZL,"P2, Real estate activities",BP26,"Computer, electronic and optical products, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z96,"P2, Other personal service activities",D21_D31,Taxes less subsidies on products,FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,100,,
NLD,Netherlands,UP2Z68B,"P2, Real estate activities excluding imputed rents",BP17,"Paper and paper products, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,27,,
NLD,Netherlands,UP2Z17,"P2, Manufacture of paper and paper products",BP03,"Fish and aquaculture products, support serv. to fishing, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z33,"P2, Repair and installation of machinery and equipment",BP96,"Other personal services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1,,
NLD,Netherlands,UP2Z02,"P2, Forestry and logging ",BP30,"Other transport equipment, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z16,"P2, Manufacture of wood and of products of wood and cork,etc.",BPM,"Professional, scientific and technical services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,88,,
NLD,Netherlands,UP2Z74_75,"P2, Other professional, scientific and tech. activities, veterinary activ. ",PPTOT,Total product at purchaser's prices,FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2484,,
NLD,Netherlands,UP2Z79,"P2, Travel agency, tour operator, reservation service & related activities ",BP68B,"Real estate services excluding imputed rents, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,90,,
NLD,Netherlands,UP2Z71,"P2, Architectural and engineering activities, technical testing & analysis ",PPTOT,Total product at purchaser's prices,FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,7265,,
NLD,Netherlands,UP2Z36,"P2, Water collection, treatment and supply ",BP18,"Printing and recording services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z37_39,"P2, Sewerage, waste collection and management services",BP78,"Employment services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,298,,
NLD,Netherlands,UP51,Gross fixed capital formation ,BP77,"Rental and leasing services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1226,,
NLD,Netherlands,UP3S15,Final consumption expenditure by NIPSH ,BPR,"Arts, entertainment and recreation services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1190,,
NLD,Netherlands,UP2ZM,"P2, Professional, scientific and technical activities",BP21,"Basic pharmaceutical products and pharmaceutical preparations, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,32,,
NLD,Netherlands,UP2Z20,"P2, Manufacture of chemicals and chemical products",BP87_88,"Residential care services, social work services without accommodation, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z21,"P2, Manufacture of basic pharmaceutical products and preparations",BP01,"Products of agriculture, hunting and related services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z28,"P2, Manufacture of machinery and equipment n.e.c.",BP31_32,"Furniture and other manufactured goods, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,32,,
NLD,Netherlands,UP2Z46,"P2, Wholesale trade, except of motor vehicles and motorcycles",BPS,"Other services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,158,,
NLD,Netherlands,UP51,Gross fixed capital formation ,BP74_75,"Other professional, scientific, technical and veterinary services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z17,"P2, Manufacture of paper and paper products",BP20,"Chemicals and chemical products, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,358,,
NLD,Netherlands,UP2ZC,"P2, Manufacturing ",BP25,"Fabricated metal products, except machinery and equipment, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9026,,
NLD,Netherlands,UP2ZO,"P2, Public administration and defence, compulsory social security",BP46,"Wholesale trade services, except of motor vehicles and motorcycles, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,334,,
NLD,Netherlands,UP2Z25,"P2, Manufacture of fabricated metal products, except machinery & equipment ",BP65,"Insurance, reinsurance & pension funding services, exc. compulsory S.S., bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,6,,
NLD,Netherlands,UP2ZK,"P2, Financial and insurance activities ",BP73,"Advertising and market research services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,604,,
NLD,Netherlands,UP2Z52,"P2, Warehousing and support activities for transportation",BPO,"Public administration and defence services, compulsory S.S. services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,49,,
NLD,Netherlands,UP2Z53,"P2, Postal and courier activities ",BP52,"Warehousing and support services for transportation, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2ZJ,"P2, Information and communication ",BP30,"Other transport equipment, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2ZP,"P2, Education ",BP86,"Human health services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,50,,
NLD,Netherlands,UP2Z26,"P2, Manufacture of computer, electronic and optical products ",BP49,"Land transport services and transport services via pipelines, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,85,,
NLD,Netherlands,UP2ZN,"P2, Administrative and support service activities",BP79,"Travel agency, tour operator & other reservation services & related, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2047,,
NLD,Netherlands,UP2Z96,"P2, Other personal service activities",BPA,"Products of agriculture, forestry and fishing, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,18,,
NLD,Netherlands,UP2ZM,"P2, Professional, scientific and technical activities",BP10_12,"Food, beverages and tobacco products, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,40,,
NLD,Netherlands,UP2Z80_82,"P2, Security, services to buildings and other business support activities",BP28,"Machinery and equipment n.e.c., bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z50,"P2, Water transport",BP22,"Rubber and plastic products, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9,,
NLD,Netherlands,UP2ZTOT,"Intermediate consumption (P2), Total activity",BP74_75,"Other professional, scientific, technical and veterinary services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,4757,,
NLD,Netherlands,UP2Z24,"P2, Manufacture of basic metals",BP93,"Sporting services and amusement and recreation services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2,,
NLD,Netherlands,UP2ZD,"P2, Electricity, gas, steam and air conditioning supply ",BP16,"Wood & prod. of wood & cork, exc. furniture, of straw & plaiting mat.., bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,3,,
NLD,Netherlands,UP2Z68B,"P2, Real estate activities excluding imputed rents",BP45,"Wholesale and retail trade and repair serv. of motor vehicles & cycles, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,50,,
NLD,Netherlands,UP2Z65,"P2, Insurance, reinsurance and pension funding, except compulsory S.S.",BPT,"Services of HH as employers, undif. G&S prod. by HH for own use, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z68A,"P2, Imputed rents of owner-occupied dwellings",BP71,"Architectural, engineering, tech. testing and analysis services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,56,,
NLD,Netherlands,UP2ZD,"P2, Electricity, gas, steam and air conditioning supply ",BPF,"Constructions and construction works, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1238,,
NLD,Netherlands,UP2Z59_60,"P2, Audiovisual and broadcasting activities",BP68A,"Imputed rents of owner-occupied dwellings, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP3S13,Final consumption expenditure by government,BPM,"Professional, scientific and technical services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,321,,
NLD,Netherlands,UP2Z62_63,"P2, IT and other information services",BP90_92,"Creative, arts, entmnt, library, museum, other cult. serv., gambling, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,41,,
NLD,Netherlands,UP2Z51,"P2, Air transport ",BPL,"Real estate services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,76,,
NLD,Netherlands,UP2Z73,"P2, Advertising and market research",BPE,"Water supply, sewerage, waste management and remediation services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,8,,
NLD,Netherlands,UP2Z77,"P2, Rental and leasing activities ",BP36,"Natural water, water treatment and supply services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z86,"P2, Human health activities ",BPL,"Real estate services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,328,,
NLD,Netherlands,UP2Z13_15,"P2, Manufacture of textiles, wearing apparel, leather and related products ",BP93,"Sporting services and amusement and recreation services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2,,
NLD,Netherlands,UP2Z02,"P2, Forestry and logging ",BPM,"Professional, scientific and technical services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z71,"P2, Architectural and engineering activities, technical testing & analysis ",BP24,"Basic metals, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,5,,
NLD,Netherlands,UP2Z52,"P2, Warehousing and support activities for transportation",BPT,"Services of HH as employers, undif. G&S prod. by HH for own use, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z78,"P2, Employment activities",BPA,"Products of agriculture, forestry and fishing, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z13_15,"P2, Manufacture of textiles, wearing apparel, leather and related products ",BP53,"Postal and courier services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1,,
NLD,Netherlands,UP2Z18,"P2, Printing and reproduction of recorded media",BP01,"Products of agriculture, hunting and related services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z69_70,"P2, Legal, accounting, head offices, management consultancy activities",BP26,"Computer, electronic and optical products, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z21,"P2, Manufacture of basic pharmaceutical products and preparations",BP27,"Electrical equipment, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z53,"P2, Postal and courier activities ",BP31_32,"Furniture and other manufactured goods, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,4,,
NLD,Netherlands,UP2Z16,"P2, Manufacture of wood and of products of wood and cork,etc.",BP77,"Rental and leasing services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,12,,
NLD,Netherlands,UP2Z64,"P2, Financial service activities, except insurance and pension funding",BP69_70,"Legal, accounting, head offices services, management consultancy serv., bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1585,,
NLD,Netherlands,UP2Z93,"P2, Sports activities and amusement and recreation activities",BP51,"Air transport services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2,,
NLD,Netherlands,UP2ZO,"P2, Public administration and defence, compulsory social security",BPR,"Arts, entertainment and recreation services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,241,,
NLD,Netherlands,UP2Z51,"P2, Air transport ",BP62_63,"Computer programming, consultancy and related serv., Information serv., bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,114,,
NLD,Netherlands,UP2Z65,"P2, Insurance, reinsurance and pension funding, except compulsory S.S.",BPS,"Other services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,49,,
NLD,Netherlands,UP2ZTOT,"Intermediate consumption (P2), Total activity",BP25,"Fabricated metal products, except machinery and equipment, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,14948,,
NLD,Netherlands,UP2ZM,"P2, Professional, scientific and technical activities",BPG,"Wholesale&retail trade serv., repair serv. of motor vehicles & cycles, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1190,,
NLD,Netherlands,UP2Z23,"P2, Manufacture of other non-metallic mineral products",BP33,"Repair and installation services of machinery and equipment, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,160,,
NLD,Netherlands,UP2Z90_92,"P2, Arts, cultural activities, gambling and betting activities",BPN,"Administrative and support services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,577,,
NLD,Netherlands,UP3,Final consumption expenditure ,BP16,"Wood & prod. of wood & cork, exc. furniture, of straw & plaiting mat.., bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,63,,
NLD,Netherlands,UP2Z66,"P2, Activities auxiliary to financial service and insurance activities",BPE,"Water supply, sewerage, waste management and remediation services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,26,,
NLD,Netherlands,UP2Z33,"P2, Repair and installation of machinery and equipment",BP80_82,"Security & investigation serv., serv. to buildings & other bus. support, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,31,,
NLD,Netherlands,UP2Z31_32,"P2, Manufacture of furniture, other manufacturing",BPQ,"Human health and social work services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,3,,
NLD,Netherlands,UP2ZB,"P2, Mining and quarrying ",BP86,"Human health services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,4,,
NLD,Netherlands,UP2Z25,"P2, Manufacture of fabricated metal products, except machinery & equipment ",BP78,"Employment services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,754,,
NLD,Netherlands,UP2ZE,"P2, Water supply, sewerage, waste management and remediation activities ",BP64,"Financial services, except insurance and pension funding, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,105,,
NLD,Netherlands,UP2Z24,"P2, Manufacture of basic metals",BP18,"Printing and recording services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,5,,
NLD,Netherlands,UP2ZA,"P2, Agriculture, forestry and fishing",BP46,"Wholesale trade services, except of motor vehicles and motorcycles, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,903,,
NLD,Netherlands,UP2Z77,"P2, Rental and leasing activities ",BP94,"Services furnished by membership organisations, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,15,,
NLD,Netherlands,UP2ZT,"P2, Act. of HH as employers, undif. G&S-producing activities of HH for own ",BPD,"Electricity, gas, steam and air conditioning, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z31_32,"P2, Manufacture of furniture, other manufacturing",BP47,"Retail trade services, except of motor vehicles and motorcycles, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,732,,
NLD,Netherlands,UP2Z03,"P2, Fishing and aquaculture ",BP47,"Retail trade services, except of motor vehicles and motorcycles, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z18,"P2, Printing and reproduction of recorded media",BPO,"Public administration and defence services, compulsory S.S. services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,6,,
NLD,Netherlands,UP2Z22,"P2, Manufacture of rubber and plastics products",BPB,"Mining and quarrying, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,26,,
NLD,Netherlands,UP2Z20,"P2, Manufacture of chemicals and chemical products",BPK,"Financial and insurance services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,392,,
NLD,Netherlands,UP2Z65,"P2, Insurance, reinsurance and pension funding, except compulsory S.S.",BPG,"Wholesale&retail trade serv., repair serv. of motor vehicles & cycles, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,83,,
NLD,Netherlands,UP2ZH,"P2, Transportation and storage",BP28,"Machinery and equipment n.e.c., bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,5,,
NLD,Netherlands,UP2Z71,"P2, Architectural and engineering activities, technical testing & analysis ",BP13_15,"Textiles, wearing apparel, leather and related products, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2,,
NLD,Netherlands,UP2Z68B,"P2, Real estate activities excluding imputed rents",BPJ,"Information and communication services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,573,,
NLD,Netherlands,UP51,Gross fixed capital formation ,BPB,"Mining and quarrying, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP3S14,"Final consumption expenditure by households, domestic concept",BPK,"Financial and insurance services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,20814,,
NLD,Netherlands,UP2Z47,"P2, Retail trade, except of motor vehicles and motorcycles ",BPQ,"Human health and social work services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,36,,
NLD,Netherlands,UP2Z90_92,"P2, Arts, cultural activities, gambling and betting activities",BPC,"Manufactured products, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,166,,
NLD,Netherlands,UP5,Gross Capital formation,BP93,"Sporting services and amusement and recreation services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z68A,"P2, Imputed rents of owner-occupied dwellings",PPTOT,Total product at purchaser's prices,FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,27956,,
NLD,Netherlands,UP2Z52,"P2, Warehousing and support activities for transportation",BP68B,"Real estate services excluding imputed rents, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,995,,
NLD,Netherlands,UP2Z86,"P2, Human health activities ",BP59_60,"Audiovisual and broadcasting services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z95,"P2, Repair of computers and personal and household goods",BP94,"Services furnished by membership organisations, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,3,,
NLD,Netherlands,UP2Z68A,"P2, Imputed rents of owner-occupied dwellings",BPL,"Real estate services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,6,,
NLD,Netherlands,UP3S15,Final consumption expenditure by NIPSH ,BPI,"Accommodation and food services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z37_39,"P2, Sewerage, waste collection and management services",BPH,"Transportation and storage services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,552,,
NLD,Netherlands,UP2Z19,"P2, Manufacture of coke and refined petroleum products",BPM,"Professional, scientific and technical services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,257,,
NLD,Netherlands,UP2Z20,"P2, Manufacture of chemicals and chemical products",BPU,"Services provided by extraterritorial organisations and bodies, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z80_82,"P2, Security, services to buildings and other business support activities",BPS,"Other services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,86,,
NLD,Netherlands,UP2ZE,"P2, Water supply, sewerage, waste management and remediation activities ",BP45,"Wholesale and retail trade and repair serv. of motor vehicles & cycles, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,77,,
NLD,Netherlands,UP2Z03,"P2, Fishing and aquaculture ",BP78,"Employment services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1,,
NLD,Netherlands,UP2ZU,"P2, Activities of extraterritorial organizations and bodies",BPI,"Accommodation and food services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,UP2Z30,"P2, Manufacture of other transport equipment ",BP61,"Telecommunications services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,10,,
NLD,Netherlands,UP2ZP,"P2, Education ",BP77,"Rental and leasing services, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,104,,
NLD,Netherlands,UP2Z59_60,"P2, Audiovisual and broadcasting activities",BP13_15,"Textiles, wearing apparel, leather and related products, bp",FDOM,Domestic output used for intermediate consumption and final demand,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2,,
