LOCATION,Country,TRANSACT,Transaction,ACTIVITY,Activity,MEASURE,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
NLD,Netherlands,SP12,Output for own final use at basic prices,Z26,"Manufacture of computer, electronic and optical products",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,95,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z68B,Real estate activities excluding imputed rents,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,197,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z03,Fishing and aquaculture,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z02,Forestry and logging,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,228,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z52,Warehousing and support activities for transportation,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,2067,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZC,Manufacturing,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2063,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z24,Manufacture of basic metals,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,67,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z31_32,"Manufacture of furniture, other manufacturing",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9572,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z94,Activities of membership organizations,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,315,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z61,Telecommunications,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,342,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z28,Manufacture of machinery and equipment n.e.c.,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,435,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z77,Rental and leasing activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,19026,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z95,Repair of computers and personal and household goods,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1154,,
NLD,Netherlands,SP1,Output at basic prices  ,Z58,Publishing activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,5532,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z20,Manufacture of chemicals and chemical products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,124,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z49,Land transport and transport via pipelines,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,319,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z71,"Architectural and engineering activities, technical testing & analysis",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,18114,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z59_60,Audiovisual and broadcasting activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,220,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z68A,Imputed rents of owner-occupied dwellings,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z10_12,"Manufacture of food products, beverages and tobacco products",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,216,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z90_92,"Arts, cultural activities, gambling and betting activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,429,,
NLD,Netherlands,SP1,Output at basic prices  ,Z53,Postal and courier activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,6697,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z18,Printing and reproduction of recorded media,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,39,,
NLD,Netherlands,SP1,Output at basic prices  ,Z50,Water transport,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,9216,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z16,"Manufacture of wood and of products of wood and cork,etc.",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,3562,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z46,"Wholesale trade, except of motor vehicles and motorcycles",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z22,Manufacture of rubber and plastics products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,9425,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZU,Activities of extraterritorial organizations and bodies,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z37_39,"Sewerage, waste collection and management services",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9184,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z22,Manufacture of rubber and plastics products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z36,"Water collection, treatment and supply",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1551,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z27,Manufacture of electrical equipment,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,104,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZI,Accommodation and food service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,30400,,
NLD,Netherlands,SP1,Output at basic prices  ,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,16686,,
NLD,Netherlands,SP1,Output at basic prices  ,Z23,Manufacture of other non-metallic mineral products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,6369,,
NLD,Netherlands,SP1,Output at basic prices  ,ZT,"Act. of HH as employers, undif. G&S-producing activities of HH for own",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,809,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z17,Manufacture of paper and paper products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,7641,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z64,"Financial service activities, except insurance and pension funding",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,91,,
NLD,Netherlands,SP1,Output at basic prices  ,ZD,"Electricity, gas, steam and air conditioning supply",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,18770,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z58,Publishing activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,ZL,Real estate activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,97050,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z24,Manufacture of basic metals,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,65,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z93,Sports activities and amusement and recreation activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,6125,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z53,Postal and courier activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,33,,
NLD,Netherlands,SP1,Output at basic prices  ,Z64,"Financial service activities, except insurance and pension funding",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,52403,,
NLD,Netherlands,SP1,Output at basic prices  ,ZU,Activities of extraterritorial organizations and bodies,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z74_75,"Other professional, scientific and tech. activities, veterinary activ.",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,57,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z80_82,"Security, services to buildings and other business support activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,7,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZK,Financial and insurance activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1624,,
NLD,Netherlands,SP1,Output at basic prices  ,Z87_88,Residential care and social work activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,41520,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z16,"Manufacture of wood and of products of wood and cork,etc.",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,3666,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZC,Manufacturing,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1530,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z47,"Retail trade, except of motor vehicles and motorcycles",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,45083,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z01,"Crop and animal production, hunting and related service activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZS,Other service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,358,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z68A,Imputed rents of owner-occupied dwellings,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,2329,,
NLD,Netherlands,SP1,Output at basic prices  ,Z50,Water transport,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9342,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z19,Manufacture of coke and refined petroleum products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,30529,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z65,"Insurance, reinsurance and pension funding, except compulsory S.S.",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,273,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z33,Repair and installation of machinery and equipment,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZQ,Human health and social work activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1174,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z73,Advertising and market research,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,10197,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z02,Forestry and logging,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,217,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z94,Activities of membership organizations,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,4183,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZB,Mining and quarrying,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,9747,,
NLD,Netherlands,SP1,Output at basic prices  ,Z69_70,"Legal, accounting, head offices, management consultancy activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,80586,,
NLD,Netherlands,SP1,Output at basic prices  ,Z96,Other personal service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,6023,,
NLD,Netherlands,SP1,Output at basic prices  ,Z30,Manufacture of other transport equipment,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,8524,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZQ,Human health and social work activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,88440,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z30,Manufacture of other transport equipment,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,8692,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZN,Administrative and support service activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,554,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z69_70,"Legal, accounting, head offices, management consultancy activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,81708,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z59_60,Audiovisual and broadcasting activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,14642,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z58,Publishing activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z28,Manufacture of machinery and equipment n.e.c.,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z64,"Financial service activities, except insurance and pension funding",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,51251,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z66,Activities auxiliary to financial service and insurance activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,88,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z24,Manufacture of basic metals,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z68B,Real estate activities excluding imputed rents,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,7,,
NLD,Netherlands,SP1,Output at basic prices  ,Z18,Printing and reproduction of recorded media,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,3099,,
NLD,Netherlands,SP1,Output at basic prices  ,ZO,"Public administration and defence, compulsory social security",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,84118,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z72,Scientific research and development,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,417,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z33,Repair and installation of machinery and equipment,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,ZS,Other service activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,14344,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z02,Forestry and logging,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z94,Activities of membership organizations,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,4064,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z95,Repair of computers and personal and household goods,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,16,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z77,Rental and leasing activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,47,,
NLD,Netherlands,SP1,Output at basic prices  ,Z10_12,"Manufacture of food products, beverages and tobacco products",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,74077,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z20,Manufacture of chemicals and chemical products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z27,Manufacture of electrical equipment,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,100,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZU,Activities of extraterritorial organizations and bodies,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z65,"Insurance, reinsurance and pension funding, except compulsory S.S.",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,21273,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z37_39,"Sewerage, waste collection and management services",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,26,,
NLD,Netherlands,SP1,Output at basic prices  ,Z21,Manufacture of basic pharmaceutical products and preparations,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,6418,,
NLD,Netherlands,SP1,Output at basic prices  ,Z25,"Manufacture of fabricated metal products, except machinery & equipment",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,22021,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZS,Other service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,4064,,
NLD,Netherlands,SP1,Output at basic prices  ,Z62_63,IT and other information services,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,52150,,
NLD,Netherlands,SP1,Output at basic prices  ,Z93,Sports activities and amusement and recreation activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,7145,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z90_92,"Arts, cultural activities, gambling and betting activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1403,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZO,"Public administration and defence, compulsory social security",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,69088,,
NLD,Netherlands,SP1,Output at basic prices  ,ZE,"Water supply, sewerage, waste management and remediation activities",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,11795,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z27,Manufacture of electrical equipment,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZK,Financial and insurance activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,97,,
NLD,Netherlands,SP1,Output at basic prices  ,ZF,Construction,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,117077,,
NLD,Netherlands,SP1,Output at basic prices  ,ZTOT,Total activity,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1538324,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZG,"Wholesale and retail trade, repair of motor vehicles and motorcycles",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZD,"Electricity, gas, steam and air conditioning supply",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,17266,,
NLD,Netherlands,SP1,Output at basic prices  ,ZJ,Information and communication,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,88611,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z36,"Water collection, treatment and supply",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1486,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z03,Fishing and aquaculture,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,ZA,"Agriculture, forestry and fishing",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,33130,,
NLD,Netherlands,SP11,Market output at basic prices   ,ZT,"Act. of HH as employers, undif. G&S-producing activities of HH for own",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,ZN,Administrative and support service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,82343,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,16609,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z23,Manufacture of other non-metallic mineral products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,6338,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z17,Manufacture of paper and paper products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,18,,
NLD,Netherlands,SP1,Output at basic prices  ,ZR,"Arts, entertainment and recreation",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,16271,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z93,Sports activities and amusement and recreation activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,52,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z87_88,Residential care and social work activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,39141,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z53,Postal and courier activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,Z49,Land transport and transport via pipelines,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,32267,,
NLD,Netherlands,SP1,Output at basic prices  ,ZO,"Public administration and defence, compulsory social security",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,81681,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z23,Manufacture of other non-metallic mineral products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,6532,,
NLD,Netherlands,SP1,Output at basic prices  ,ZG,"Wholesale and retail trade, repair of motor vehicles and motorcycles",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,182356,,
NLD,Netherlands,SP1,Output at basic prices  ,ZM,"Professional, scientific and technical activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,121229,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z69_70,"Legal, accounting, head offices, management consultancy activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,80016,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZE,"Water supply, sewerage, waste management and remediation activities",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,91,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z47,"Retail trade, except of motor vehicles and motorcycles",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,238,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z96,Other personal service activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z65,"Insurance, reinsurance and pension funding, except compulsory S.S.",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z16,"Manufacture of wood and of products of wood and cork,etc.",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,24,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z50,Water transport,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9306,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z30,Manufacture of other transport equipment,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,8501,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z73,Advertising and market research,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,85,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZC,Manufacturing,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1995,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z19,Manufacture of coke and refined petroleum products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,4,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z51,Air transport,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,31,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZN,Administrative and support service activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,9,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZQ,Human health and social work activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,1147,,
NLD,Netherlands,SP1,Output at basic prices  ,ZTOT,Total activity,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,1569815,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z77,Rental and leasing activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,18634,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z59_60,Audiovisual and broadcasting activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,215,,
NLD,Netherlands,SP1,Output at basic prices  ,Z20,Manufacture of chemicals and chemical products,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,49618,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z17,Manufacture of paper and paper products,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,7620,,
NLD,Netherlands,SP1,Output at basic prices  ,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,16269,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z31_32,"Manufacture of furniture, other manufacturing",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,9264,,
NLD,Netherlands,SP1,Output at basic prices  ,Z28,Manufacture of machinery and equipment n.e.c.,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,35093,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZT,"Act. of HH as employers, undif. G&S-producing activities of HH for own",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP1,Output at basic prices  ,ZR,"Arts, entertainment and recreation",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,16546,,
NLD,Netherlands,SP1,Output at basic prices  ,ZL,Real estate activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,94476,,
NLD,Netherlands,SP1,Output at basic prices  ,Z21,Manufacture of basic pharmaceutical products and preparations,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,6445,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z78,Employment activities,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,27461,,
NLD,Netherlands,SP1,Output at basic prices  ,ZD,"Electricity, gas, steam and air conditioning supply",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,18206,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZF,Construction,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,676,,
NLD,Netherlands,SP12,Output for own final use at basic prices,Z74_75,"Other professional, scientific and tech. activities, veterinary activ.",VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,56,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,Z25,"Manufacture of fabricated metal products, except machinery & equipment",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,0,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZO,"Public administration and defence, compulsory social security",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,71024,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z45,Wholesale and retail trade and repair of motor vehicles and motorcycles,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,19938,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z46,"Wholesale trade, except of motor vehicles and motorcycles",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,115677,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZTOT,Total activity,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,117689,,
NLD,Netherlands,SP1,Output at basic prices  ,Z59_60,Audiovisual and broadcasting activities,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,16286,,
NLD,Netherlands,SP1,Output at basic prices  ,Z94,Activities of membership organizations,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,6847,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z49,Land transport and transport via pipelines,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,32692,,
NLD,Netherlands,SP11,Market output at basic prices   ,Z52,Warehousing and support activities for transportation,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,22681,,
NLD,Netherlands,SP13,Non-market output at basic prices   ,ZA,"Agriculture, forestry and fishing",C,Current prices,2019,2019,EUR,Euro,6,Millions,,,113,,
NLD,Netherlands,SP1,Output at basic prices  ,Z03,Fishing and aquaculture,C,Current prices,2019,2019,EUR,Euro,6,Millions,,,509,,
NLD,Netherlands,SP12,Output for own final use at basic prices,ZP,Education,VP,"Constant prices, previous year prices",2019,2019,EUR,Euro,6,Millions,,,3275,,
